1427465141,nan,-1,20000,0,0
1427465144,nan,-1,19999,1,0
1427465147,nan,-1,19999,1,0
1427465150,nan,-1,19999,1,0
1427465153,nan,-1,19999,1,0
1427465156,nan,-1,19999,1,0
1427465159,nan,-1,19999,1,0
1427465162,nan,-1,19999,1,0
1427465165,nan,-1,19999,1,0
1427465168,nan,-1,19999,1,0
1427465171,nan,-1,19999,1,0
1427465174,nan,-1,19999,1,0
1427465177,nan,-1,19999,1,0
1427465180,nan,-1,19999,1,0
1427465183,nan,-1,19999,1,0
1427465186,nan,-1,19999,1,0
1427465189,nan,-1,19999,1,0
1427465192,nan,-1,19999,1,0
1427465195,nan,-1,19999,1,0
1427465198,nan,-1,19999,1,0
1427465201,nan,-1,19999,1,0
1427465204,nan,-1,19999,1,0
1427465207,nan,-1,19999,1,0
1427465210,nan,-1,19999,1,0
1427465213,nan,-1,19999,1,0
1427465216,nan,-1,19999,1,0
1427465219,nan,-1,19999,1,0
1427465222,nan,-1,19999,1,0
1427465225,nan,-1,19999,1,0
1427465228,nan,-1,19999,1,0
1427465231,nan,-1,19999,1,0
1427465234,nan,-1,19999,1,0
1427465237,nan,-1,19999,1,0
1427465240,nan,-1,19999,1,0
1427465243,nan,-1,19999,1,0
1427465246,nan,-1,19999,1,0
1427465249,nan,-1,19999,1,0
1427465252,nan,-1,19999,1,0
1427465255,nan,-1,19999,1,0
1427465258,nan,-1,19999,1,0
1427465261,nan,-1,19999,1,0
1427465264,nan,-1,19999,1,0
1427465267,nan,-1,19999,1,0
1427465270,nan,-1,19999,1,0
1427465273,nan,-1,19999,1,0
1427465276,nan,-1,19999,1,0
1427465279,nan,-1,19999,1,0
1427465282,nan,-1,19999,1,0
1427465285,nan,-1,19999,1,0
1427465288,nan,-1,19999,1,0
1427465291,nan,-1,19999,1,0
1427465294,nan,-1,19999,1,0
1427465297,nan,-1,19999,1,0
1427465300,nan,-1,19999,1,0
1427465303,nan,-1,19999,1,0
1427465306,nan,-1,19999,1,0
1427465309,nan,-1,19999,1,0
1427465312,nan,-1,19999,1,0
1427465315,nan,-1,19999,1,0
1427465318,nan,-1,19999,1,0
1427465321,nan,-1,19999,1,0
1427465324,nan,-1,19999,1,0
1427465327,nan,-1,19999,1,0
1427465330,nan,-1,19999,1,0
1427465333,nan,-1,19999,1,0
1427465336,nan,-1,19999,1,0
1427465339,nan,-1,19999,1,0
1427465342,nan,-1,19999,1,0
1427465345,nan,-1,19999,1,0
1427465348,nan,-1,19999,1,0
1427465351,nan,-1,19999,1,0
1427465354,nan,-1,19999,1,0
1427465357,nan,-1,19999,1,0
1427465360,nan,-1,19999,1,0
1427465364,nan,-1,19999,1,0
1427465367,nan,-1,19999,1,0
1427465370,nan,-1,19999,1,0
1427465373,nan,-1,19999,1,0
1427465376,nan,-1,19999,1,0
1427465379,nan,-1,19999,1,0
1427465382,nan,-1,19999,1,0
1427465385,nan,-1,19999,1,0
1427465388,nan,-1,19999,1,0
1427465391,nan,-1,19999,1,0
1427465394,nan,-1,19999,1,0
1427465397,nan,-1,19999,1,0
1427465400,nan,-1,19999,1,0
1427465403,nan,-1,19999,1,0
1427465406,nan,-1,19999,1,0
1427465409,nan,-1,19999,1,0
1427465412,nan,-1,19999,1,0
1427465415,nan,-1,19999,1,0
1427465418,nan,-1,19999,1,0
1427465421,nan,-1,19999,1,0
1427465424,nan,-1,19999,1,0
1427465427,nan,-1,19999,1,0
1427465430,nan,-1,19999,1,0
1427465433,nan,-1,19999,1,0
1427465436,nan,-1,19999,1,0
1427465439,nan,-1,19999,1,0
1427465442,nan,-1,19999,1,0
1427465445,nan,-1,19999,1,0
1427465448,nan,-1,19999,1,0
1427465451,nan,-1,19999,1,0
1427465454,nan,-1,19999,1,0
1427465457,nan,-1,19999,1,0
1427465460,nan,-1,19999,1,0
1427465463,nan,-1,19999,1,0
1427465466,nan,-1,19999,1,0
1427465469,nan,-1,19999,1,0
1427465472,nan,-1,19999,1,0
1427465475,nan,-1,19999,1,0
1427465478,nan,-1,19999,1,0
1427465481,nan,-1,19999,1,0
1427465484,nan,-1,19999,1,0
1427465487,nan,-1,19999,1,0
1427465490,nan,-1,19999,1,0
1427465493,nan,-1,19999,1,0
1427465496,nan,-1,19999,1,0
1427465499,nan,-1,19999,1,0
1427465502,nan,-1,19999,1,0
1427465505,nan,-1,19999,1,0
1427465508,nan,-1,19999,1,0
1427465511,nan,-1,19999,1,0
1427465514,nan,-1,19999,1,0
1427465517,nan,-1,19999,1,0
1427465520,nan,-1,19999,1,0
1427465523,nan,-1,19999,1,0
1427465526,nan,-1,19999,1,0
1427465529,nan,-1,19999,1,0
1427465532,nan,-1,19999,1,0
1427465535,nan,-1,19999,1,0
1427465538,nan,-1,19999,1,0
1427465541,nan,-1,19999,1,0
1427465544,nan,-1,19999,1,0
1427465547,nan,-1,19999,1,0
1427465550,nan,-1,19999,1,0
1427465554,nan,-1,19999,1,0
1427465557,nan,-1,19999,1,0
1427465560,nan,-1,19999,1,0
1427465563,nan,-1,19999,1,0
1427465566,nan,-1,19999,1,0
1427465569,nan,-1,19999,1,0
1427465572,nan,-1,19999,1,0
1427465575,nan,-1,19999,1,0
1427465578,nan,-1,19999,1,0
1427465581,nan,-1,19999,1,0
1427465584,nan,-1,19999,1,0
1427465587,nan,-1,19999,1,0
1427465590,nan,-1,19999,1,0
1427465593,nan,-1,19999,1,0
1427465596,nan,-1,19999,1,0
1427465599,nan,-1,19999,1,0
1427465602,nan,-1,19999,1,0
1427465605,nan,-1,19999,1,0
1427465608,nan,-1,19999,1,0
1427465611,nan,-1,19999,1,0
1427465614,nan,-1,19999,1,0
1427465617,nan,-1,19999,1,0
1427465620,nan,-1,19999,1,0
1427465623,nan,-1,19999,1,0
1427465626,nan,-1,19999,1,0
