1427211947,nan,-1,20000,0,0
1427211950,nan,-1,19999,1,0
1427211953,nan,-1,19999,1,0
1427211956,nan,-1,19999,1,0
1427211959,nan,-1,19999,1,0
1427211962,nan,-1,19999,1,0
1427211965,nan,-1,19999,1,0
1427211968,nan,-1,19999,1,0
1427211971,nan,-1,19999,1,0
1427211974,nan,-1,19999,1,0
1427211977,nan,-1,19999,1,0
1427211980,nan,-1,19999,1,0
1427211983,nan,-1,19999,1,0
1427211986,nan,-1,19999,1,0
1427211989,nan,-1,19999,1,0
1427211992,nan,-1,19999,1,0
1427211995,nan,-1,19999,1,0
1427211998,nan,-1,19999,1,0
1427212001,nan,-1,19999,1,0
1427212005,nan,-1,19999,1,0
1427212008,nan,-1,19999,1,0
1427212011,nan,-1,19999,1,0
1427212014,nan,-1,19999,1,0
1427212017,nan,-1,19999,1,0
1427212020,nan,-1,19999,1,0
1427212023,nan,-1,19999,1,0
1427212026,nan,-1,19999,1,0
1427212029,nan,-1,19999,1,0
1427212032,nan,-1,19999,1,0
1427212035,nan,-1,19999,1,0
1427212038,nan,-1,19999,1,0
1427212041,nan,-1,19999,1,0
1427212044,nan,-1,19999,1,0
1427212047,nan,-1,19999,1,0
1427212050,nan,-1,19999,1,0
1427212053,nan,-1,19999,1,0
1427212056,nan,-1,19999,1,0
1427212059,nan,-1,19999,1,0
1427212062,nan,-1,19999,1,0
1427212065,nan,-1,19999,1,0
1427212068,nan,-1,19999,1,0
1427212071,nan,-1,19999,1,0
1427212074,nan,-1,19999,1,0
1427212077,nan,-1,19999,1,0
1427212080,nan,-1,19999,1,0
1427212083,nan,-1,19999,1,0
1427212086,nan,-1,19999,1,0
1427212089,nan,-1,19999,1,0
1427212092,nan,-1,19999,1,0
1427212096,nan,-1,19999,1,0
1427212099,nan,-1,19999,1,0
1427212102,nan,-1,19999,1,0
1427212105,nan,-1,19999,1,0
1427212108,nan,-1,19999,1,0
1427212111,nan,-1,19999,1,0
1427212114,nan,-1,19999,1,0
1427212117,nan,-1,19999,1,0
1427212120,nan,-1,19999,1,0
1427212123,nan,-1,19999,1,0
1427212126,nan,-1,19999,1,0
1427212129,nan,-1,19999,1,0
1427212132,nan,-1,19999,1,0
1427212135,nan,-1,19999,1,0
1427212138,nan,-1,19999,1,0
1427212141,nan,-1,19999,1,0
1427212144,nan,-1,19999,1,0
1427212147,nan,-1,19999,1,0
1427212150,nan,-1,19999,1,0
1427212153,nan,-1,19999,1,0
1427212156,nan,-1,19999,1,0
1427212159,nan,-1,19999,1,0
1427212162,nan,-1,19999,1,0
1427212165,nan,-1,19999,1,0
1427212168,nan,-1,19999,1,0
1427212171,nan,-1,19999,1,0
1427212174,nan,-1,19999,1,0
1427212177,nan,-1,19999,1,0
1427212180,nan,-1,19999,1,0
1427212183,nan,-1,19999,1,0
1427212186,nan,-1,19999,1,0
1427212189,nan,-1,19999,1,0
1427212192,nan,-1,19999,1,0
1427212195,nan,-1,19999,1,0
1427212198,nan,-1,19999,1,0
1427212201,nan,-1,19999,1,0
1427212204,nan,-1,19999,1,0
1427212207,nan,-1,19999,1,0
1427212210,nan,-1,19999,1,0
1427212213,nan,-1,19999,1,0
1427212216,nan,-1,19999,1,0
1427212219,nan,-1,19999,1,0
1427212222,nan,-1,19999,1,0
1427212225,nan,-1,19999,1,0
1427212228,nan,-1,19999,1,0
1427212231,nan,-1,19999,1,0
1427212234,nan,-1,19999,1,0
1427212237,nan,-1,19999,1,0
1427212240,nan,-1,19999,1,0
1427212243,nan,-1,19999,1,0
1427212246,nan,-1,19999,1,0
1427212249,nan,-1,19999,1,0
1427212252,nan,-1,19999,1,0
1427212255,nan,-1,19999,1,0
1427212258,nan,-1,19999,1,0
1427212261,nan,-1,19999,1,0
1427212264,nan,-1,19999,1,0
1427212267,nan,-1,19999,1,0
1427212270,nan,-1,19999,1,0
1427212273,nan,-1,19999,1,0
1427212276,nan,-1,19999,1,0
1427212279,0.314000,0,19999,0,1
1427212282,0.314000,0,19998,1,1
1427212285,0.314000,0,19998,1,1
1427212288,0.314000,0,19998,1,1
1427212291,0.314000,0,19998,1,1
1427212294,0.314000,0,19998,1,1
1427212298,0.314000,0,19998,1,1
1427212301,0.314000,0,19998,1,1
1427212304,0.314000,0,19998,1,1
1427212307,0.314000,0,19998,1,1
1427212310,0.314000,0,19998,1,1
1427212313,0.314000,0,19998,1,1
1427212316,0.314000,0,19998,1,1
1427212319,0.314000,0,19998,1,1
1427212322,0.314000,0,19998,1,1
1427212325,0.314000,0,19998,1,1
1427212328,0.314000,0,19998,1,1
1427212331,0.314000,0,19998,1,1
1427212334,0.314000,0,19998,1,1
1427212337,0.314000,0,19998,1,1
1427212340,0.314000,0,19998,1,1
1427212343,0.314000,0,19998,1,1
1427212346,0.314000,0,19998,1,1
1427212349,0.314000,0,19998,1,1
1427212352,0.314000,0,19998,1,1
1427212355,0.314000,0,19998,1,1
1427212358,0.314000,0,19998,1,1
1427212361,0.314000,0,19998,1,1
1427212364,0.314000,0,19998,1,1
1427212367,0.314000,0,19998,1,1
1427212370,0.314000,0,19998,1,1
1427212373,0.314000,0,19998,1,1
1427212376,0.314000,0,19998,1,1
1427212379,0.314000,0,19998,1,1
1427212382,0.314000,0,19998,1,1
1427212385,0.314000,0,19998,1,1
1427212388,0.314000,0,19998,1,1
1427212391,0.314000,0,19998,1,1
1427212394,0.314000,0,19998,1,1
1427212397,0.314000,0,19998,1,1
1427212400,0.314000,0,19998,1,1
1427212403,0.314000,0,19998,1,1
1427212406,0.314000,0,19998,1,1
1427212409,0.314000,0,19998,1,1
1427212412,0.314000,0,19998,1,1
1427212415,0.314000,0,19998,1,1
1427212418,0.314000,0,19998,1,1
1427212421,0.314000,0,19998,1,1
1427212424,0.314000,0,19998,1,1
1427212427,0.314000,0,19998,1,1
1427212430,0.314000,0,19998,1,1
1427212433,0.314000,0,19998,1,1
1427212436,0.314000,0,19998,1,1
1427212439,0.314000,0,19998,1,1
1427212442,0.314000,0,19998,1,1
1427212445,0.314000,0,19998,1,1
1427212448,0.314000,0,19998,1,1
1427212451,0.314000,0,19998,1,1
1427212454,0.314000,0,19998,1,1
1427212457,0.314000,0,19998,1,1
1427212460,0.314000,0,19998,1,1
1427212463,0.314000,0,19998,1,1
1427212466,0.314000,0,19998,1,1
1427212469,0.314000,0,19998,1,1
1427212472,0.314000,0,19998,1,1
1427212475,0.314000,0,19998,1,1
1427212478,0.314000,0,19998,1,1
1427212481,0.314000,0,19998,1,1
1427212484,0.314000,0,19998,1,1
1427212487,0.314000,0,19998,1,1
1427212490,0.314000,0,19998,1,1
1427212493,0.314000,0,19998,1,1
1427212496,0.314000,0,19998,1,1
1427212499,0.314000,0,19998,1,1
1427212502,0.314000,0,19998,1,1
1427212505,0.314000,0,19998,1,1
1427212509,0.314000,0,19998,1,1
1427212512,0.314000,0,19998,1,1
1427212515,0.314000,0,19998,1,1
1427212518,0.314000,0,19998,1,1
1427212521,0.314000,0,19998,1,1
1427212524,0.314000,0,19998,1,1
1427212527,0.314000,0,19998,1,1
1427212530,0.314000,0,19998,1,1
1427212533,0.314000,0,19998,1,1
1427212536,0.314000,0,19998,1,1
1427212539,0.314000,0,19998,1,1
1427212542,0.314000,0,19998,1,1
1427212545,0.314000,0,19998,1,1
1427212548,0.314000,0,19998,1,1
1427212551,0.314000,0,19998,1,1
1427212554,0.314000,0,19998,1,1
1427212557,0.314000,0,19998,1,1
1427212560,0.314000,0,19998,1,1
1427212563,0.314000,0,19998,1,1
1427212566,0.314000,0,19998,1,1
1427212569,0.314000,0,19998,1,1
1427212572,0.314000,0,19998,1,1
1427212575,0.314000,0,19998,1,1
1427212578,0.314000,0,19998,1,1
